2021-04-06 09:27:17.521 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2021-04-06 09:27:18.725 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2021-04-06 09:27:19.184 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-04-06 09:27:19.770 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/oauth/token'], Ant [pattern='/oauth/token_key'], Ant [pattern='/oauth/check_token']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@256a13a8, org.springframework.security.web.context.SecurityContextPersistenceFilter@1eaf8183, org.springframework.security.web.header.HeaderWriterFilter@bd31e58, org.springframework.security.web.authentication.logout.LogoutFilter@5d51e265, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7c773bca, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1bf62e98, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4d1b240a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6ed0e631, org.springframework.security.web.session.SessionManagementFilter@98742e8, org.springframework.security.web.access.ExceptionTranslationFilter@556b7a95, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6019b074]
2021-04-06 09:27:19.796 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.oauth2.config.annotation.web.configuration.ResourceServerConfiguration$NotOAuthRequestMatcher@30209e8b, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@67f799b1, org.springframework.security.web.context.SecurityContextPersistenceFilter@3e391da4, org.springframework.security.web.header.HeaderWriterFilter@75e89c5d, org.springframework.security.web.authentication.logout.LogoutFilter@38e7af62, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@46b83e86, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@105d62f3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@21e61ed1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3d62cd19, org.springframework.security.web.session.SessionManagementFilter@7a42a1d7, org.springframework.security.web.access.ExceptionTranslationFilter@575f22a2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@757e539f]
2021-04-06 09:27:19.816 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7e2bf91f, org.springframework.security.web.context.SecurityContextPersistenceFilter@6926013b, org.springframework.security.web.header.HeaderWriterFilter@79fc10c4, org.springframework.security.web.csrf.CsrfFilter@510ae94e, org.springframework.security.web.authentication.logout.LogoutFilter@5a9edb04, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@20d6cf1, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@5bc218b, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@268369ac, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5fceba38, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@75fe6596, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6c1d21dd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4f80e369, org.springframework.security.web.session.SessionManagementFilter@6f60d500, org.springframework.security.web.access.ExceptionTranslationFilter@70ad8d24, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1dc8a719]
2021-04-06 09:27:20.076 [restartedMain] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-06 09:27:20.559 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9989"]
2021-04-06 09:27:20.600 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9989 (http) with context path '/aaserver'
2021-04-06 09:27:20.602 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2021-04-06 09:27:20.652 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-06 09:27:20.715 [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2021-04-06 09:27:21.085 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createUsingPOST_1
2021-04-06 09:27:21.123 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createUsingPOST_2
2021-04-06 09:27:21.125 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingDELETE_1
2021-04-06 09:27:21.139 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: searchUsingPOST_1
2021-04-06 09:27:21.141 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateUsingPUT_1
2021-04-06 09:27:21.198 [restartedMain] INFO  com.dcn.aaserver.Application - Started Application in 15.613 seconds (JVM running for 19.005)
2021-04-06 09:27:21.350 [restartedMain] INFO  com.dcn.aaserver.Application - Server start at localhost:9989
2021-04-06 09:28:41.627 [http-nio-9989-exec-1] INFO  o.a.c.c.C.[.[localhost].[/aaserver] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-06 09:28:41.628 [http-nio-9989-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-06 09:28:41.648 [http-nio-9989-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 20 ms
2021-04-06 09:28:51.258 [http-nio-9989-exec-4] WARN  o.a.c.util.SessionIdGeneratorBase - Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [870] milliseconds.
2021-04-06 09:28:51.449 [http-nio-9989-exec-4] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=6904573c-0348-4e87-8f37-a499e196a216, api=POST /user/search, ip=127.0.0.1, status=200, time=109 ms)
2021-04-06 09:28:55.065 [http-nio-9989-exec-5] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=7e0592a8-cf87-4527-8b57-f5b3bd6efbc0, api=GET /roles, ip=127.0.0.1, status=200, time=22 ms)
2021-04-06 09:29:00.090 [http-nio-9989-exec-6] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=9e4bf3e5-02d0-43db-8b55-786c2e2e9be8, api=POST /user/search, ip=127.0.0.1, status=200, time=31 ms)
2021-04-06 11:02:08.842 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2021-04-06 11:02:08.857 [SpringContextShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-04-06 11:02:08.857 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2021-04-06 11:02:08.873 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2021-04-06 11:17:49.183 [restartedMain] INFO  com.dcn.aaserver.Application - Starting Application on DESKTOP-H8571UE with PID 6828 (D:\personal\git\aaserver\target\classes started by thinkpad in D:\personal\git\aaserver)
2021-04-06 11:17:49.190 [restartedMain] INFO  com.dcn.aaserver.Application - The following profiles are active: dev
2021-04-06 11:17:49.368 [restartedMain] INFO  o.s.b.d.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\thinkpad\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.2\jaxb-runtime-2.3.2.jar referenced one or more files that do not exist: file:/C:/Users/thinkpad/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.xml.bind-api-2.3.2.jar,file:/C:/Users/thinkpad/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/txw2-2.3.2.jar,file:/C:/Users/thinkpad/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/istack-commons-runtime-3.0.8.jar,file:/C:/Users/thinkpad/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/stax-ex-1.8.1.jar,file:/C:/Users/thinkpad/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/FastInfoset-1.2.16.jar,file:/C:/Users/thinkpad/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.activation-api-1.2.1.jar
2021-04-06 11:17:49.368 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2021-04-06 11:17:49.368 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2021-04-06 11:17:51.573 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-04-06 11:17:51.727 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 130ms. Found 2 JPA repository interfaces.
2021-04-06 11:17:53.963 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@1f0a82ee' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-06 11:17:53.973 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityConfig' of type [com.dcn.aaserver.config.MethodSecurityConfig$$EnhancerBySpringCGLIB$$4f20fab8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-06 11:17:53.993 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-06 11:17:55.857 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9989 (http)
